,Longitude,Latitude,mean_value_NO2,nightlight_450,nightlight_3150,population_1000,population_3000,road_class_2_25,road_class_3_3000,road_class_3_300,trop_mean_filt_2019,BldDen100,NDVI,trafBuf25,trafBuf50
260,6.195834,51.326934,19.39826383,8.019616,3.780894,3723.681885,15851.91895,0.0,71044.07813,1778.427612,9.6e-05,0.328186868,4293.0,0.0,0.0
261,6.277508,53.331667,8.259747997,0.0,0.336955,122.789421,1459.064453,0.0,9194.05957,0.0,4.69e-05,0.0,6372.0,0.0,0.0
262,6.281008,50.653234,5.455517621,0.0,0.236537,71.450363,1715.189331,0.0,16405.08008,0.0,5.35e-05,0.0,3104.0,0.0,0.0
263,6.378081,50.266547,5.226541912,0.0,0.053422,22.82798,264.049377,0.0,12623.49414,502.550629,4.06e-05,0.0,4835.0,0.0,0.0
264,6.403614,52.389167,11.94761757,0.01576,0.337359,36.847492,2243.9375,0.0,24047.14844,537.991211,6.09e-05,0.0,6040.0,0.0,0.0
265,6.439945,51.169434,30.62355911,17.217047,9.679482,8957.59375,61690.76563,0.0,219839.3438,3675.292969,0.00011434,0.88876751,3161.0,468.8333333,468.8333333
266,6.451483,51.033834,18.17490552,1.389882,1.101493,785.481934,3557.086914,0.0,21127.02344,2682.112793,0.000106331,0.729106096,3749.0,0.0,0.0
267,6.45889,51.16996,22.03093661,9.476633,7.975384,7613.5625,55322.625,0.0,212986.4219,3148.77124,0.00011265,0.901876436,3040.0,0.0,0.0
268,6.469463,51.097638,17.86319867,2.375719,4.084981,2098.662354,9519.356445,0.0,64955.49609,1268.020996,0.000122102,0.987244599,3736.0,0.0,0.0
269,6.552037,49.416884,9.11400936,0.677667,0.407617,279.271423,1667.031738,0.0,30888.16016,592.998169,4.82e-05,0.0,5700.0,0.0,0.0
270,6.5789,53.218056,24.63434018,36.303032,19.987068,12401.75684,87569.71094,0.0,301877.5,6660.690918,5.05e-05,0.991088307,1471.0,0.0,0.0
271,6.582205,50.927107,15.7551012,4.241591,3.049181,2651.317871,11645.63672,0.0,81826.64063,2892.859863,0.000103014,0.840426453,2892.0,0.0,0.0
272,6.605839,52.0925,12.93236335,0.0,0.525242,140.172852,5082.303711,0.0,45625.8125,515.942322,6.78e-05,0.181082268,5363.0,0.0,0.0
273,6.608897,53.246944,10.89643426,4.818057,5.756827,3583.797119,32227.85156,0.0,119040.875,1143.247803,4.77e-05,0.36320139,4771.0,0.0,0.0
274,6.629658,51.67286,21.32291498,8.120816,5.077918,5698.663086,28360.79102,0.0,136263.8125,1843.544678,0.000101649,0.899853346,3905.0,0.0,0.0
275,6.646718,49.754231,30.20511918,28.453745,11.398324,8315.447266,43289.48438,0.0,152650.4219,3767.657959,5.52e-05,1.000094196,1916.0,0.0,0.0
276,6.670194,51.342572,28.9908601,22.080029,10.727667,5348.979004,30898.83984,0.0,85686.32031,256.632263,0.000129455,0.644994002,1949.0,0.0,0.0
277,6.690258,49.784023,17.9404944,6.532234,5.431778,5103.550781,23355.80469,0.0,68503.40625,3633.30542,5.33e-05,1.000120913,3354.0,0.0,0.0
278,6.704074,51.219577,27.91812399,34.708927,18.116909,8560.141602,67498.03125,0.0,152472.6406,0.0,0.000140541,0.653830027,1188.0,0.0,0.0
279,6.727486,51.460721,26.36897379,20.242661,24.783815,5611.101562,58923.34375,0.0,157528.7813,1936.938965,0.000137931,0.300390878,2264.0,0.0,0.0
280,6.732353,51.249214,24.41518891,12.572986,18.365538,7352.51416,65832.92969,0.0,182628.1875,1493.011353,0.000140044,0.098630115,4144.0,0.0,0.0
281,6.73354,49.357861,16.6667189,34.167679,14.998257,4423.484863,24437.95703,0.0,103779.5391,3731.289062,6.85e-05,1.000134571,2057.0,0.0,0.0
282,6.735431,51.485492,31.59713063,64.065781,34.775406,8706.041016,59417.46094,0.0,138202.0469,2158.236084,0.000141415,0.734712309,2149.0,0.0,0.0
283,6.748363,51.52403,26.58420819,13.847418,17.357533,7091.030273,56279.71484,0.0,186516.6563,2710.650391,0.000143375,0.745480518,3480.0,0.0,0.0
284,6.753639,49.322646,19.80600934,14.07202,9.122906,3709.965576,25541.69141,45.256676,156571.8281,1844.511719,6.77e-05,0.097813864,2761.0,0.0,627.2916667
285,6.771867,51.437686,36.59063239,36.089745,22.206451,9038.228516,62957.22266,0.0,195607.1875,4440.955078,0.000132575,0.998252873,2666.0,0.0,0.0
286,6.782538,51.213166,56.26593098,31.841877,24.584602,14197.92676,104427.8438,150.001328,244184.7969,3671.886963,0.0001379,1.000210985,1867.0,0.0,0.0
287,6.819887,51.303394,25.86891417,15.094427,8.833524,5899.320312,33624.23828,0.0,120957.6094,1714.020996,0.000120532,0.239139761,4113.0,0.0,0.0
288,6.863629,51.474935,49.02652712,25.047094,17.01964,9511.350586,76242.10938,150.099884,226975.6094,2767.070068,0.000134126,0.883069205,2851.0,1712.291667,1712.291667
289,6.86505,51.453459,25.37584958,16.472797,19.651762,9332.4375,76907.29688,0.0,224658.5938,3100.75,0.000130212,0.886742475,3789.0,0.0,0.0
290,6.867744,49.254344,18.70323935,15.253717,10.287578,4657.34082,25628.85938,0.0,119951.7813,2665.150391,6.08e-05,0.787236088,2820.0,0.0,0.0
291,6.873818,50.876179,19.34495774,9.40904,10.128199,3527.461182,31052.8418,0.0,137964.0,3254.803223,0.000112838,0.896451966,3164.0,0.0,0.0
292,6.874469,51.862042,18.4061975,2.766655,2.85246,3066.563965,16261.00098,0.0,88095.35938,1454.756226,8.05e-05,0.49678757,4061.0,0.0,0.0
293,6.884571,51.019338,22.88664445,9.497531,6.495063,6085.151855,43317.8125,0.0,142315.7031,2455.181152,0.000115148,0.769701,2526.0,0.0,0.0
294,6.933333,52.876667,10.32689048,0.37683,0.240974,565.068909,2050.635254,0.0,17129.4043,0.0,5.46e-05,0.0,5538.0,0.0,0.0
295,6.948776,49.244247,21.54868213,14.093417,9.205589,8284.543945,38775.09766,0.0,139882.7031,3588.274902,5.78e-05,0.962794864,2765.0,0.0,0.0
296,6.957649,50.947268,43.13131638,35.936359,25.151869,11019.86328,98256.14063,140.128693,275401.5938,4777.455078,0.000119131,0.9822126,1180.0,0.0,0.0
297,6.965589,51.406846,31.38799475,4.577239,6.480055,3086.389404,30422.27734,0.0,135946.4219,930.135132,0.000109557,0.033987865,4298.0,0.0,0.0
298,6.97688,51.525955,24.48742801,14.117824,14.599391,5900.880371,60897.88281,0.0,159188.9531,1409.895874,0.000138219,0.885275545,4017.0,0.0,0.0
299,6.980991,51.49654,26.14301773,20.425098,18.837698,11939.64258,89464.29688,0.0,174233.9063,993.703064,0.000132852,0.608557164,888.0,0.0,0.0
300,6.985074,50.889871,28.41261796,9.530809,10.16806,6304.26123,60810.96094,0.0,162831.1875,2326.526855,0.000109387,0.326867925,5040.0,0.0,0.0
301,6.987601,49.233464,26.89551722,32.643463,14.621795,9199.47168,54757.94531,75.229485,183742.9531,3383.984863,6.01e-05,0.934008547,1533.0,289.0,289.0
302,6.990946,51.568051,35.53935455,13.452684,7.911167,7434.949219,50249.11719,0.0,162671.5938,2901.309082,0.000130276,0.650894343,3415.0,0.0,0.0
303,7.003174,49.23074,36.4164797,21.694267,14.264593,8703.927734,50578.22656,53.636963,171497.1094,3107.537109,5.86e-05,1.000280847,1860.0,289.0,289.0
304,7.004605,50.962838,62.76132667,18.247969,14.260493,10973.37012,87683.625,124.362465,179224.4688,3037.63916,0.000110638,0.982242184,1736.0,5112.958333,5112.958333
305,7.004976,51.028931,26.04927622,28.662647,22.793064,8887.230469,60579.98047,0.0,142015.1719,2609.938477,0.000105093,0.889384282,4052.0,0.0,0.0
306,7.005276,51.477899,41.4971852,15.379133,23.975069,10216.62207,96544.03125,87.141869,223884.875,3106.793457,0.000126682,0.953192759,3921.0,1712.291667,1712.291667
307,7.010934,51.031473,46.94489827,22.447165,21.570585,9192.841797,60477.625,0.0,159006.2656,3406.334961,0.000102362,0.970792462,2523.0,0.0,0.0
308,7.030534,51.451176,36.89899644,19.031818,25.432343,11211.49902,89642.15625,0.0,291080.0625,6248.775879,0.000119702,0.889602172,2109.0,0.0,0.0
309,7.036322,49.237227,15.60974781,8.328906,8.611075,4469.227539,36405.02734,0.0,147349.125,3375.992188,5.69e-05,0.703213408,5353.0,0.0,0.0
310,7.052573,51.183782,21.51579513,11.202689,8.389582,7829.651367,59542.61719,0.0,215376.9219,2517.667969,9.54e-05,0.992788058,3507.0,0.0,0.0
311,7.061679,49.299373,28.51047425,7.292734,3.84057,3844.080078,24830.26563,0.0,159457.2188,3574.633301,5.58e-05,0.999237423,2438.0,0.0,0.0
312,7.082648,50.753629,25.44983994,14.898142,11.82271,9883.401367,66969.73438,0.0,205859.0781,2129.322998,8.93e-05,0.895693041,2971.0,0.0,0.0
313,7.08406,51.17615,41.79939697,20.375885,7.874442,10124.61133,58809.26563,130.044937,206513.5313,2949.128418,8.94e-05,0.858861147,2368.0,537.8333333,537.8333333
314,7.084555,51.527901,46.08596569,21.9125,15.147821,8723.246094,68332.72656,103.375046,179063.2188,1935.908936,0.000121675,0.992302292,1705.0,0.0,0.0
315,7.101868,51.53364,25.44698825,11.189397,13.718242,7480.443848,67179.09375,0.0,175591.4219,1909.318604,0.000119114,0.785959571,3941.0,0.0,0.0
316,7.147378,51.260684,49.63586896,17.365433,8.129735,12266.5332,71828.03906,0.0,246735.3906,5428.68457,8.92e-05,1.000389796,2925.0,0.0,0.0
317,7.1864,51.560875,23.50299102,8.659548,11.763431,7135.438477,61312.30859,0.0,163163.6563,2916.225586,0.000113441,0.740160105,3480.0,0.0,0.0
318,7.193411,49.740897,5.18671744,0.0,0.127729,0.0,869.990356,0.0,15422.73047,0.0,4.11e-05,0.0,4276.0,0.0,0.0
319,7.20726,53.36235,15.35409793,15.022226,11.485582,4698.630371,22947.48242,0.0,139797.8594,3394.549561,4.97e-05,0.679754376,2597.0,0.0,0.0
320,7.208546,51.403007,19.49341528,6.720622,5.035856,5339.249512,30381.125,0.0,141123.25,2629.279297,9.51e-05,0.212451574,2856.0,0.0,0.0
321,7.231854,51.277613,23.76848031,10.315838,7.383143,12267.85254,65169.16406,0.0,206010.0313,1375.119629,8.11e-05,0.687164127,4112.0,0.0,0.0
322,7.293543,49.423116,7.141002779,0.134789,0.351807,212.192749,3681.46582,0.0,42753.22656,0.0,4.38e-05,0.0,2744.0,0.0,0.0
323,7.31747,52.49855,14.42449627,2.079486,4.551141,1765.918457,13790.95898,0.0,112219.4688,411.978027,6.87e-05,0.014685389,4641.0,0.0,0.0
324,7.331409,51.641377,19.42746989,6.214406,4.150321,4495.532715,20025.80078,0.0,89367.76563,3498.53418,9.3e-05,0.935809992,3586.0,0.0,0.0
325,7.457409,51.536893,27.0043072,18.284046,20.507366,8182.895508,73228.28125,0.0,167820.5625,1393.813843,0.000105382,0.795524823,5691.0,0.0,0.0
326,7.460718,50.431439,26.42574036,15.390182,7.935506,5732.415527,34917.71094,0.0,149546.0313,3512.961914,7.51e-05,1.000506648,1483.0,0.0,0.0
327,7.46355,51.362818,49.01890109,24.393705,9.006794,9064.925781,51527.00391,0.0,183710.75,4577.923828,7.91e-05,1.000519238,1312.0,430.625,430.625
328,7.464249,51.5196,38.0761203,45.031013,26.005495,9840.916992,80640.48438,23.128698,215294.4219,3427.710205,0.000106168,0.979752401,1901.0,0.0,877.9583333
329,7.481378,50.424685,22.29850003,6.932662,7.152568,4134.712891,32750.80078,0.0,133385.7031,1901.773071,7.55e-05,0.686940702,4659.0,0.0,0.0
330,7.483562,51.523543,50.14502857,20.512075,24.113857,9373.724609,80752.41406,0.0,217627.5469,4207.17627,0.000104633,1.000528441,3264.0,0.0,0.0
331,7.567969,47.819019,18.89043648,4.891114,5.97467,2731.355469,10267.08398,0.0,75676.21094,3171.370117,5.87e-05,0.996762979,3301.0,0.0,0.0
332,7.569761,51.592208,22.70933344,1.120208,2.326155,2349.447754,24244.2793,0.0,117328.3516,1997.866333,9.17e-05,0.925932417,3334.0,0.0,0.0
333,7.582247,51.448797,22.5452374,6.0673,3.749055,4878.901855,25353.56836,0.0,123450.9453,2542.277344,8.23e-05,0.905292638,4391.0,0.0,0.0
334,7.592242,50.359373,40.64804109,27.840021,9.469902,8936.311523,51423.94922,0.0,198103.4844,3522.577881,7.28e-05,1.000553956,1003.0,0.0,0.0
335,7.596633,50.354403,34.43217149,25.425732,8.933427,7225.259277,46717.17969,56.754227,191302.2969,3839.60083,7.19e-05,1.000555439,2002.0,8.0,8.0
336,7.611583,51.936535,18.34268452,8.325098,10.998009,9287.84082,58268.76953,0.0,159455.2188,2420.00293,7.88e-05,0.967128893,2778.0,0.0,0.0
337,7.614573,49.191996,15.73623839,8.591003,4.938958,5946.327637,26499.38672,0.0,148706.0156,3114.922363,3.99e-05,0.970132049,3367.0,0.0,0.0
338,7.619377,51.953278,38.84730644,16.247015,13.597462,9187.253906,73968.15625,0.0,226470.8438,4908.664551,7.93e-05,1.000579238,1937.0,76.375,76.375
339,7.633271,47.588152,17.4133532,5.154236,9.082162,4620.625977,59869.10938,0.0,181010.3594,1251.691162,5.57e-05,0.0,3343.0,0.0,0.0
340,7.693785,51.547479,20.59294313,5.814711,6.922081,4267.522461,30926.82422,0.0,128584.2578,2450.074219,8.03e-05,0.574194837,3933.0,0.0,0.0
341,7.729909,50.424289,8.1619761,0.2406,0.184423,5.640797,686.630249,0.0,5267.679688,0.0,5.13e-05,0.000328866,3567.0,0.0,0.0
342,7.764528,47.809892,3.496811004,0.0,0.008325,0.0,25.602913,0.0,17133.58789,0.0,3.81e-05,0.0,6716.0,0.0,0.0
343,7.7673,49.446,20.36215209,25.753748,8.796047,7200.686523,37461.625,0.0,197741.8438,3016.899902,5.61e-05,0.97136841,2499.0,0.0,0.0
344,7.802317,48.578178,23.80298637,27.937084,21.57193,7504.785156,63397.69531,0.0,165448.9375,621.386475,6.6e-05,0.0,1030.0,0.0,0.0
345,7.826407,49.270263,4.962149861,0.0,0.011305,0.0,71.618629,0.0,6603.521973,0.0,4.12e-05,0.0,7144.0,0.0,0.0
346,7.832122,48.001511,18.45411687,23.352171,16.743462,13362.77539,98606.79688,0.0,216030.7813,2196.369385,5.79e-05,0.812450586,3573.0,0.0,0.0
347,7.85992,47.9882,49.60091176,15.107434,11.29792,8109.222168,58175.35547,0.0,157149.9219,3218.384766,5.48e-05,1.00062247,2075.0,0.0,0.0
348,7.866222,49.841221,22.90650394,20.719616,6.015553,7503.674316,28725.71094,0.0,124103.8047,3763.24292,6.5e-05,1.000637058,1087.0,0.0,0.0
349,7.908035,47.913256,2.121930674,0.055848,0.06389,18.819557,737.127502,0.0,33240.6875,0.0,3.85e-05,0.0,6184.0,0.0,0.0
350,7.94257,52.99796,13.07374809,0.688991,0.273548,1024.99292,3566.907227,0.0,55048.29297,534.396973,5.48e-05,0.752287314,5439.0,0.0,0.0
351,7.973542,50.766815,7.545662196,0.15349,0.70414,119.46756,9724.516602,0.0,92116.27344,0.0,4.89e-05,0.0,4972.0,0.0,0.0
352,8.04147,52.2703,43.93292044,16.544569,11.099477,7351.799316,50807.65625,111.982368,224154.9375,2909.519287,7.11e-05,1.000695337,2672.0,659.9166667,659.9166667
353,8.05286,52.25534,18.11426833,7.076672,9.363497,5329.736816,38795.64063,0.0,176109.7031,1307.764648,6.98e-05,0.196294031,5103.0,0.0,0.0
354,8.059909,50.386426,43.9735341,18.353449,6.565699,5341.949707,24907.39063,102.001816,127753.0781,3032.679443,5.93e-05,1.000690656,1641.0,276.875,282.1686835
355,8.060998,50.383217,21.71542375,16.641356,6.402833,5733.91748,23838.83008,0.0,122370.0547,2601.869385,5.89e-05,1.000690896,4268.0,0.0,0.0
356,8.09059,53.59617,10.33501712,1.157587,2.789101,720.263855,8465.326172,0.0,57832.48828,852.237854,4.9e-05,0.0,4738.0,0.0,0.0
357,8.148023,51.570675,12.34640056,1.058689,3.251018,559.946899,20760.87305,0.0,124966.0156,0.0,6.03e-05,0.0,5920.0,0.0,0.0
358,8.191907,50.930329,5.575449672,0.0,0.03162,0.0,30.504587,0.0,14008.01074,0.0,4.52e-05,0.012058785,5893.0,0.0,0.0
359,8.212084,53.142836,48.88650917,14.388263,6.569778,8157.460938,58066.25391,0.0,242552.9219,2977.847656,5.8e-05,1.000732226,1407.0,0.0,0.0
360,8.216803,50.01755,22.20365759,13.038321,14.551112,9580.611328,61792.77734,0.0,154283.2813,2785.743408,9.83e-05,0.661635396,2365.0,0.0,0.0
361,8.220214,48.773072,16.26905449,6.348592,4.603645,3700.946289,17906.58398,0.0,109483.8359,2342.810059,5.91e-05,0.804469677,2807.0,0.0,0.0
362,8.228865,50.072119,50.36589443,28.72023,20.337362,12008.62988,84582.25,99.061813,263239.3438,2559.819824,9.08e-05,0.997960336,2243.0,550.2083333,550.2083333
363,8.230316,50.077191,49.42723063,31.20982,18.48834,12707.89746,79633.89063,63.105835,261034.6875,4342.410156,8.85e-05,1.000385103,2017.0,550.2083333,550.2083333
364,8.244949,50.050343,27.88437423,15.544388,20.352552,9613.322266,72905.32031,0.0,151341.0469,2473.66748,0.000100035,0.846792017,3067.0,0.0,0.0
365,8.253538,49.052284,17.64630505,6.665586,3.30193,2202.570557,7719.030762,0.0,54500.44141,3095.35791,7.01e-05,0.90265089,2390.0,0.0,0.0
366,8.261131,50.001026,47.92301911,33.490147,19.172295,11908.9707,84612.91406,112.858177,216321.2031,3753.664551,9.86e-05,0.986271665,1708.0,853.2916667,853.2916667
367,8.2658,50.00987,35.87741275,21.630297,19.768702,8857.613281,81274.32813,0.0,197057.0938,3134.645508,9.93e-05,1.000732424,2115.0,0.0,0.0
368,8.268996,49.998837,42.31318552,30.692108,17.961977,10688.66992,82703.09375,0.0,215522.5,3752.323242,9.8e-05,1.000732984,2180.0,0.0,0.0
369,8.273979,49.995016,33.08266699,22.797394,17.281975,10397.61328,83023.95313,0.0,219635.5,2784.802979,9.6e-05,0.951790136,2312.0,0.0,0.0
370,8.3553,49.5333,31.97755523,25.00979,9.937464,6617.292969,34019.64063,0.0,149954.3906,3986.76709,0.000102632,1.000746959,2010.0,0.0,0.0
371,8.355628,49.028594,21.43977877,15.676297,12.969136,10293.29688,66259.82813,0.0,172949.1719,201.943451,7.61e-05,0.921488083,2935.0,0.0,0.0
372,8.360797,51.442993,11.57019777,2.033715,1.265338,2828.161133,10314.92578,0.0,89824.6875,4129.969727,4.59e-05,1.000751965,4164.0,0.0,0.0
373,8.3649,49.6287,26.71290703,24.710672,8.17711,6929.006348,31817.52344,0.0,146776.7344,5883.266602,8.19e-05,1.000748744,1737.0,0.0,0.0
374,8.38719,49.00796,39.37397785,27.352383,15.955245,11460.71387,77102.67188,75.190979,240751.5938,2689.001465,7.42e-05,1.000751079,2492.0,553.25,553.25
375,8.39062,48.22915,36.48460821,4.449713,1.677497,2190.737061,11295.61328,75.72464,92665.10156,4408.125,3.83e-05,0.97504733,4155.0,53.91666667,53.91666667
376,8.402331,49.514959,21.42754067,23.069124,33.291073,6194.207031,48527.85547,0.0,110663.1484,3234.797363,0.000121009,1.000754448,3080.0,0.0,0.0
377,8.40666,49.07655,20.0702207,2.352579,3.019516,1705.288086,16873.91992,0.0,70749.60938,227.431763,6.84e-05,0.009866781,3502.0,0.0,0.0
378,8.423,49.351124,26.48305255,5.988811,5.300392,4295.570312,20152.35352,0.0,86897.125,2611.916748,8.5e-05,0.593537486,3040.0,0.0,0.0
379,8.425897,49.455508,29.67629775,22.942591,12.342249,7570.269043,41085.98438,0.0,146602.5938,2866.178711,0.000109592,0.595238082,2802.0,0.0,0.0
380,8.44385,49.478498,44.65747069,52.485706,31.642054,7989.438965,62663.79297,116.508446,227617.5313,3640.703125,0.000119222,0.979105279,1734.0,0.0,0.0
381,8.446079,50.221941,6.958201674,0.0,0.456372,1.226601,2540.382812,0.0,35475.33984,0.0,5.86e-05,0.010701273,2975.0,0.0,0.0
382,8.451527,50.010325,27.5471373,14.587985,8.151951,5801.467285,30720.82031,0.0,125839.6094,4334.919434,0.000100298,1.0007625,2464.0,0.0,0.0
383,8.463597,48.048656,13.09390744,10.784712,6.093205,4876.92334,23908.99414,0.0,130943.2188,2058.677979,3.97e-05,0.780578457,3094.0,0.0,0.0
384,8.465281,49.544078,25.42507435,20.619366,16.060656,7222.759277,43778.75781,0.0,108523.3906,373.033234,0.000103894,0.455083655,4557.0,0.0,0.0
385,8.47204,49.49256,44.65063062,40.546593,31.28966,8875.480469,69847.34375,104.457245,214178.2188,2602.149414,0.000115525,0.973756938,1617.0,1151.541667,1151.541667
386,8.500619,50.567185,27.37434077,18.341892,5.385921,5878.690918,27459.83398,0.0,163315.4219,3244.752441,5.78e-05,1.000769725,922.0,0.0,0.0
387,8.516798,49.825165,16.20872835,0.923921,1.985649,339.287506,9349.011719,0.0,49243.66797,0.0,7.88e-05,0.0,2121.0,0.0,0.0
388,8.52628,49.00371,36.76000356,5.515522,2.455686,4840.202637,17800.85156,56.342224,80090.00781,3672.822754,6.24e-05,0.961703482,2754.0,553.25,553.25
389,8.542517,50.10175,38.03572621,22.769342,17.231987,13076.02734,63496.9375,0.0,114320.3281,4619.561523,0.000111827,1.000774157,2377.0,0.0,0.0
390,8.548362,52.023155,22.09475639,23.139084,11.648671,9351.342773,63423.66406,0.0,246512.8906,2062.058594,6.46e-05,0.758164646,2497.0,0.0,0.0
391,8.55279,52.00562,32.88290297,12.440989,9.842067,6846.570312,47462.125,85.217651,200944.3594,2530.128662,6.41e-05,0.935722322,2131.0,681.0416667,681.0416667
392,8.569405,53.562455,20.20858887,36.075466,24.749668,7069.935547,40622.52344,0.0,104006.3281,1373.176758,5.43e-05,0.975403741,1533.0,0.0,0.0
393,8.576305,50.075464,23.25148538,3.049866,19.20348,1121.583862,45404.25781,0.0,89461.49219,603.909241,0.000121765,0.301888684,4614.0,0.0,0.0
394,8.59876,53.585262,34.92583928,14.515692,10.657427,5795.674316,37239.44922,146.611267,139321.6875,2343.154541,4.96e-05,0.987492423,3164.0,410.875,410.875
395,8.625456,53.180946,19.21911845,8.257112,5.211266,7170.455566,31121.48828,0.0,142729.0,1485.670898,5.82e-05,0.893007512,2959.0,0.0,0.0
396,8.642,49.643238,33.1613898,8.257372,3.147665,5556.207031,17445.29492,50.71978,74966.42969,1999.95813,7.19e-05,1.000784051,2341.0,778.375,778.375
397,8.653745,49.869457,53.97465332,32.292313,16.720186,10741.43848,66881.16406,51.147964,196163.8906,2257.084961,7.75e-05,1.000785254,1061.0,431.8333333,431.8333333
398,8.664619,49.872303,22.48712785,28.211918,16.807512,9752.181641,61074.38281,0.0,177003.1406,3416.571289,7.69e-05,0.656241505,2775.0,0.0,0.0
399,8.665536,48.889039,22.73814385,13.372978,9.196371,8347.036133,49258.94141,105.23764,207044.2656,4368.394043,6.01e-05,0.915647127,2316.0,0.0,553.25
400,8.668579,50.584108,42.38585739,27.577185,9.158826,7900.978516,42598.89063,0.0,191019.7813,3996.377686,6.47e-05,1.000786944,1762.0,0.0,0.0
401,8.6767,49.419528,24.22349109,15.523825,10.794186,11334.50391,68320.01563,25.006161,147123.4688,1500.562134,7e-05,0.810059885,3173.0,778.375,778.375
402,8.684397,50.532965,16.84065056,0.894617,1.20801,1840.624512,13447.40039,0.0,85062.79688,252.72316,6.16e-05,0.0,4222.0,0.0,0.0
403,8.691911,50.124589,47.13400354,24.215504,32.093185,13864.18457,105911.0703,100.003448,269660.0313,4040.268555,0.000103768,1.000788553,2171.0,296.4166667,296.4166667
404,8.69506,53.1177,13.93695573,6.130599,12.48654,2868.053955,31114.00586,0.0,18131.29492,976.520386,6.85e-05,0.270523939,2544.0,0.0,0.0
405,8.700103,49.300731,17.00071453,9.544646,5.519766,4435.619141,22764.66602,0.0,122432.2422,3600.09668,6.38e-05,0.62694447,3779.0,0.0,0.0
406,8.735047,53.124561,20.72150635,21.505644,12.124331,8186.990723,45099.78125,0.0,73325.98438,527.940247,6.83e-05,0.981150957,913.0,0.0,0.0
407,8.746343,50.125332,33.14756244,34.774399,20.084728,13608.08691,89088.54688,58.634315,166031.8125,433.534149,9.81e-05,0.99400078,2729.0,0.0,296.4166667
408,8.769324,50.804258,21.26065427,9.185516,3.983049,7820.082031,34292.39844,0.0,162881.875,2891.000977,4.99e-05,1.000793984,3185.0,0.0,0.0
409,8.770508,50.807167,35.95121846,10.965616,4.073781,7586.131836,34461.86719,0.0,160228.5781,3528.112793,5.02e-05,1.000794051,1652.0,0.0,0.0
410,8.784892,50.101494,37.61180179,20.098362,14.103963,12380.53906,76232.92188,76.686462,184585.7344,2674.99585,9.28e-05,0.996577082,3158.0,296.4166667,296.4166667
