FID;Longitude;Latitude;wkd_day_value;wnd_day_value;wkd_night_value;wnd_night_value;mean_value_NO2;radiation;nightlight_450;nightlight_4950;nightlight_3150;nightlight_900;elevation;industry_1000;industry_100;industry_25;industry_3000;industry_300;industry_5000;industry_500;industry_50;population_1000;population_3000;population_5000;road_class_1_1000;road_class_1_100;road_class_1_25;road_class_1_3000;road_class_1_300;road_class_1_5000;road_class_1_500;road_class_1_50;road_class_2_1000;road_class_2_100;road_class_2_25;road_class_2_3000;road_class_2_300;road_class_2_5000;road_class_2_500;road_class_2_50;road_class_3_1000;road_class_3_100;road_class_3_25;road_class_3_3000;road_class_3_300;road_class_3_5000;road_class_3_500;road_class_3_50;temperature_2m_10;temperature_2m_11;temperature_2m_12;temperature_2m_1;temperature_2m_2;temperature_2m_3;temperature_2m_4;temperature_2m_5;temperature_2m_6;temperature_2m_7;temperature_2m_8;temperature_2m_9;TROP_2018;wind_speed_10m_10;wind_speed_10m_11;wind_speed_10m_12;wind_speed_10m_1;wind_speed_10m_2;wind_speed_10m_3;wind_speed_10m_4;wind_speed_10m_5;wind_speed_10m_6;wind_speed_10m_7;wind_speed_10m_8;wind_speed_10m_9;trop_mean_filt_2019;jan;feb;mar;apr;may;jun;jul;aug;sep;oct;nov;dec;BldDen100;BldDen500;BldDen1000;NDVI;trafBuf25;trafBuf50;trafBuf100;trafBuf400;trafBuf800
431;9.18449;48.76871;82.24883008;65.70224643;52.11510286;51.28432836;68.97340274;3.149212;25.902155;18.053793;22.055595;28.142151;313.300079;3750;0;0;213125;0;2325000;0;0;12717.04492;88982.91406;214005.9531;0;0;0;0;0;30946.97656;0;0;10654.87891;386.347717;105.939804;32858.03125;1190.468018;51262.64453;1875.232544;179.58046;37233.52344;188.038223;34.708675;266451.8125;3274.576416;574929.125;10636.74316;45.604061;11.198189;4.89366;2.155735;-3.664173;3.845096;7.681338;7.957673;14.227711;19.119865;19.504215;19.423002;13.187583;502.483307;2.431347;2.439767;2.879004;2.282253;2.50651;2.814071;2.149762;1.815338;2.138039;2.176731;1.776097;1.934729;7.27E-05;23.79582024;25.55595207;49.32654953;36.20251083;69.64217377;82.08088684;122.2376785;73.81614685;54.82366943;59.65659714;84.89717865;48.09700394;0.841250482;0.842450016;0.769752192;2245;533.5;533.5;533.5;533.5;533.5
432;9.19003;48.8892;62.0875;45.62054422;40.45323633;33.70646766;51.09696637;3.203947;32.115746;10.557275;16.509239;31.148142;303.867065;390000;0;0;1646875;15000;3475625;101875;0;10854.46387;64397.42188;126191.6094;767.786194;0;0;8468.898438;0;36060.68359;0;0;3044.343262;0;0;8173.775391;25.037563;12118.83203;1600.587891;0;37419.11719;653.400757;125.090958;223976.5938;4723.024414;439312.2188;11192.63867;275.135742;11.64747;5.269477;2.594085;-3.141455;4.173931;8.207012;8.527142;14.810819;19.765162;20.082689;19.912868;13.702065;500.124268;2.423606;2.387879;2.831806;2.28961;2.508105;2.820701;2.149115;1.823778;2.150409;2.177788;1.785667;1.894535;6.69E-05;23.32597733;24.42634392;55.68717575;30.98256493;67.43756104;79.95329285;117.8876495;67.75312042;59.62054443;65.61742401;93.63027954;54.01313019;0.979931495;0.993452232;0.888639859;1875;0;0;0;337.75;337.75
433;9.19101;48.7881;85.13840985;67.38374317;60.08997986;57.40634328;73.15150748;3.163221;40.008476;21.91787;31.783642;41.811806;244.975922;128750;0;0;886250;0;4053125;33125;0;14286.35742;109555.2813;247994.0313;0;0;0;5134.298828;0;20592.56445;0;0;10371.16016;393.590576;95.464691;43206.11719;1474.601807;56630.77734;2517.705566;167.0448;30757.80078;256.945557;0.427892;272256;3067.069824;625592.6875;7811.961914;25.885588;11.254261;4.945601;2.228018;-3.583511;3.881086;7.741334;8.026752;14.30035;19.200119;19.58584;19.486925;13.263606;511.954742;2.429292;2.430912;2.870634;2.281372;2.508221;2.813694;2.149733;1.815352;2.140115;2.176446;1.779138;1.929286;7.70E-05;23.33191872;24.88274574;50.85062408;36.02274323;70.0100708;81.4102478;122.3488159;71.4441452;55.45220947;60.34535217;86.99796295;48.51320267;0.867318649;0.819262665;0.873584802;3400;533.5;533.5;533.5;533.5;533.5
434;9.20732;48.488887;27.18105322;19.61931973;23.48941295;21.975;24.36594647;3.21915;20.004919;5.188346;9.182534;19.520599;391.555267;11250;0;0;1902500;0;3695000;0;0;11012.89258;59721.58984;97610.53125;0;0;0;7154.129883;0;18028.41602;0;0;4254.236328;0;0;27891.59375;1020.062866;32135.00195;1917.212036;0;42815.22266;298.407166;54.265411;223637.7031;2068.635254;421163.2813;8900.737305;105.747421;10.544812;4.158342;1.055938;-4.519908;3.290639;7.052298;7.268195;13.480863;18.335674;18.698338;18.771112;12.353061;338.372192;2.459907;2.530062;2.928276;2.372861;2.502126;2.810914;2.137237;1.844405;2.136283;2.187537;1.756033;1.989158;5.32E-05;30.20128822;30.5436058;47.16615677;54.24132919;65.84207153;80.59527588;138.7350311;113.9580383;46.19231033;50.77207565;85.54680634;55.03669739;0.923650913;0.93218237;0.972964687;4199;0;0;0;1088.125;1088.125
435;9.207639;48.345778;6.63525;5.288292011;6.855555556;6.81641791;6.448394364;3.168714;0.037849;0.09187;0.049299;0.041208;801.818237;7500;0;0;46250;0;619375;0;0;452.46283;1596.81311;5648.518555;0;0;0;0;0;0;0;0;0;0;0;1642.470703;0;7449.018066;0;0;4376.025391;0;0;27625.85742;0;76974.28906;131.841858;0;9.569806;3.095065;-0.154841;-5.06746;2.485151;6.244041;6.147924;12.31786;17.176876;17.454395;17.654016;11.090829;248.084366;2.410189;2.513038;2.904804;2.40481;2.480016;2.805342;2.136572;1.846851;2.112713;2.167102;1.740737;1.960131;3.52E-05;34.62173462;30.85676956;44.97815323;66.11555481;61.91100693;90.74669647;145.983963;113.8435593;52.57911682;49.97578812;88.08865356;61.51386261;0.007789987;0.006480861;0.077109722;4368;0;0;0;0;0
436;9.21079;48.48933;74.11323857;56.14285714;43.27792273;40.32238806;60.13039067;3.218818;21.890142;5.024747;9.307091;19.47238;385.837494;0;0;0;1991250;0;3552500;0;0;10913.11035;60284.38281;95596.76563;0;0;0;7198.642578;0;17912.62305;0;0;4216.932617;381.309387;112.201035;27991.60938;1267.898682;32179.89648;2051.877686;171.729462;43085.28516;165.271881;22.923475;228028.25;2879.676025;413778.75;9200.804688;47.102402;10.539783;4.152482;1.050061;-4.525682;3.284234;7.047408;7.262426;13.47561;18.330908;18.69241;18.766487;12.347229;338.092682;2.459942;2.529711;2.927558;2.37355;2.502173;2.811622;2.137757;1.845104;2.136643;2.187618;1.75634;1.988568;5.30E-05;30.20128822;30.5436058;47.16615677;54.24132919;65.84207153;80.59527588;138.7350311;113.9580383;46.19231033;50.77207565;85.54680634;55.03669739;0.964340148;0.944681958;0.973454172;3770;1088.125;1088.125;1088.125;1088.125;1088.125
437;9.224786;49.165508;26.99411765;17.5607483;28.38009096;23.43548387;25.18836153;3.178533;14.796532;7.946148;11.341725;14.099908;157.648697;1079375;18125;2500;3739375;139375;6946875;304375;5625;6114.329102;46125.77344;100390.7578;2213.369141;0;0;22979.07813;0;38813.28125;395.351868;0;4909.114258;143.04953;0;33251.03906;1193.697021;62819.66406;2447.364258;0;15034.07813;262.427216;55.62442;166296.4375;936.571228;414085.6563;3234.383301;141.352829;11.726002;5.399747;2.709608;-2.884477;4.344687;8.297732;8.779099;15.029292;19.966639;20.217232;19.972937;13.872732;488.001251;2.511629;2.441566;2.89754;2.436888;2.648123;2.915591;2.193202;1.93025;2.273663;2.276274;1.912149;1.979436;7.03E-05;28.09456444;30.77749825;66.87926483;26.82333183;71.45379639;73.87436676;120.412468;63.64624786;72.87598419;69.28321838;106.833107;77.36392212;0.797129019;0.67539953;0.615998831;3239;0;0;461.5416667;461.5416667;461.5416667
438;9.22589;49.146;71.00362016;53.11129252;35.88575013;32.49342432;55.56652243;3.175791;17.184956;6.608437;10.313997;17.963043;171.896362;200625;0;0;2656875;0;4277500;0;0;8878.654297;52859.5625;95287.64063;0;0;0;1396.377197;0;29179.55469;0;0;11310.16113;409.796814;150.453796;48974.91016;1809.541138;68925.29688;4825.140137;250.88858;38318.55859;246.978958;1.597847;187189.9219;3134.529297;382320.0313;9891.084961;54.645245;11.711766;5.391641;2.708379;-2.891571;4.332831;8.298847;8.753531;15.015592;19.965816;20.209757;19.971285;13.858273;483.833008;2.500314;2.428703;2.882405;2.42553;2.630925;2.906759;2.190821;1.921423;2.264026;2.266828;1.900262;1.962536;6.97E-05;27.8668766;30.17394257;66.40076447;27.0141449;70.99089813;74.42479706;120.2985535;64.04693604;72.37443542;69.82302856;107.028038;75.70614624;0.939763182;0.963548545;0.953252186;2307;461.5416667;461.5416667;461.5416667;461.5416667;461.5416667
439;9.227769;48.678069;27.79426894;21.30251701;29.71369794;26.71873449;26.91231982;3.216666;7.9966;6.362866;9.541493;8.361592;371.246979;139375;0;0;1206875;0;2612500;42500;0;6708.777832;34669.73438;85977.13281;0;0;0;22507.07813;0;53798.91797;0;0;2023.112305;0;0;5160.42041;0;5160.42041;0;0;24983.08594;455.721497;62.104763;103852.5547;3743.318359;296670.0938;8540.328125;192.289444;11.047174;4.753761;1.913016;-3.972594;3.733294;7.536126;7.842113;14.093815;18.978058;19.359186;19.337486;13.042284;462.287994;2.437349;2.463635;2.890399;2.311331;2.508392;2.812773;2.145697;1.81782;2.13266;2.175394;1.769949;1.950975;6.46E-05;25.94732285;27.71515846;48.35074997;39.88986588;72.1304245;85.92939758;127.1820068;85.78054047;52.20561981;56.63347626;80.9690094;46.72859192;0.998939899;0.648060907;0.611707072;2993;0;0;0;0;1088.125
440;9.229745;48.8088;30.99779514;22.55897959;30.98174524;27.97873134;29.09905041;3.176525;23.173746;19.080158;22.29545;23.588406;249.147171;92500;0;0;2341250;0;6110625;0;0;13885.68359;99120.50781;235009.7969;0;0;0;14536.83398;0;33311.90625;0;0;0;0;0;10357.72461;0;34153.82422;0;0;39131.39844;913.830444;136.300247;219447.1563;4249.116699;572005.875;12183.7168;377.189331;11.319636;5.004678;2.295545;-3.554735;3.923462;7.822219;8.12882;14.409356;19.330421;19.703306;19.589939;13.367414;508.194794;2.430571;2.419559;2.857961;2.296796;2.518279;2.8182;2.152625;1.819776;2.148952;2.180795;1.788141;1.923653;7.61E-05;23.66404915;24.59358025;53.24224091;37.00352097;72.30097198;82.6053772;124.2794113;71.8839035;56.43775177;61.46521759;89.98532104;49.47647095;0.782578605;0.842315066;0.898798984;4257;0;0;0;0;0
441;9.271233;51.360755;9.657933999;7.521572802;7.761774115;7.119351741;8.557771679;2.87657;0.037841;0.181422;0.244097;0.115686;477.623566;0;0;0;124375;0;193125;0;0;7.328926;2996.959961;6976.353516;3383.127441;0;0;14391.01563;0;24783.87305;0;0;0;0;0;0;0;6081.550781;0;0;0;0;0;38119.64063;0;118898.9688;0;0;11.229613;5.019291;2.396986;-2.188759;2.742259;6.733311;6.809151;13.532072;17.163574;17.773666;17.256771;12.537456;325.098633;3.474684;2.800138;3.422074;2.615939;3.141867;2.929107;2.703927;2.133512;2.619152;2.517045;2.260262;2.45754;4.50E-05;34.72283173;43.92616653;40.19398499;16.3400383;51.06105423;62.38227081;167.2418365;95.04243469;48.06746674;50.51601028;80.03979492;63.72185898;0;0;4.00E-05;6872;0;0;0;0;2136.625
442;9.363674;54.616669;8.879652677;7.428835714;10.16391679;9.9510375;9.011120409;2.758366;0.961557;0.140123;0.187286;0.806288;17.490402;29375;3125;0;33750;20000;66250;20000;0;795.406982;2351.52832;4075.358154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9926.37207;308.142975;43.649418;27359.81445;1629.714111;70958.875;3949.296875;119.066452;12.048908;6.113982;3.96982;1.24136;2.516662;5.738278;6.799173;12.821489;15.739205;16.114283;16.328634;13.644962;253.00618;4.228258;3.390071;4.191271;3.246826;4.210913;3.538526;3.900961;3.480606;3.751979;3.079289;3.223277;3.081245;3.41E-05;44.22396469;68.36443329;54.38758469;63.02711487;45.29558945;126.3051453;74.63194275;133.8445892;137.3137817;143.757843;105.0054016;99.1852417;0.526160141;0.364849243;0.273977495;6200;0;0;0;0;0
443;9.399441;50.16443;7.832517213;6.206122449;7.713365385;7.79027381;7.49033507;2.984526;0.007867;0.04617;0.025004;0.02936;499.936707;0;0;0;28125;0;31250;0;0;82.287575;485.445862;1802.168945;0;0;0;0;0;0;0;0;0;0;0;3959.319092;0;8713.172852;0;0;4694.428711;0;0;18234.99805;0;47856.79688;1160.859619;0;10.506273;4.547174;1.912478;-3.783135;3.113572;6.759628;7.155092;13.825886;17.821743;18.342829;17.896292;12.451722;278.062347;2.842747;2.51502;3.026234;2.493669;2.936973;2.874808;2.324353;2.025111;2.466412;2.380399;2.124975;2.189037;4.41E-05;32.66517639;35.39899445;67.17175293;22.26605797;96.80461884;51.37763214;164.340744;69.46823883;78.95098877;58.84912109;99.72331238;97.02628326;0;0;0.028403573;3796;0;0;0;0;0
444;9.43809;54.78143;39.04762693;31.90133333;22.64675012;22.85030952;32.23885582;2.710032;24.709896;6.044083;10.661716;20.32058;8.071836;151250;0;0;2575000;625;5095625;42500;0;7313.770508;39472.61719;68147.13281;0;0;0;18935.72656;0;36279.4375;0;0;3673.148926;403.899109;102.388512;19469.25195;1292.826416;21841.14063;2029.313477;180.763092;30102.24805;229.055069;18.426155;171436.5625;2911.616211;324545.0938;8877.119141;43.941772;11.939469;6.062411;3.89747;1.30353;2.443989;5.669929;6.793612;12.792118;15.645822;16.115149;16.307415;13.63166;246.779663;4.063355;3.25588;4.041565;3.17593;4.124079;3.448032;3.795895;3.443537;3.708786;3.033235;3.16311;2.987915;3.85E-05;42.33356857;70.53791046;56.15187836;54.68305588;40.99087906;124.2531967;68.74893188;120.5222092;144.6367493;128.8776093;98.2991333;89.33279419;0.916733992;0.955494948;0.854276093;3079;767.875;767.875;767.875;761.9306441;733.7583658
445;9.459402;50.770381;8.750637066;6.833163265;8.684747475;8.353488095;8.331892252;2.93072;0;0.067041;0.070401;0;485.349792;0;0;0;83125;0;218125;0;0;0.837534;741.03595;3230.942871;0;0;0;9702.842773;0;20042.04883;0;0;1627.362183;0;0;6419.835938;0;10988.55664;0;0;0;0;0;15491.29981;0;78317.11719;0;0;10.857155;4.567133;2.016588;-2.573778;2.869637;6.683764;6.93055;13.726951;17.570707;18.124521;17.611244;12.472413;293.155151;3.276386;2.736937;3.312913;2.574336;3.045432;2.906286;2.427976;2.055571;2.523936;2.492763;2.212435;2.431159;4.10E-05;28.11211014;35.66843414;39.95676804;17.84634781;63.26412582;72.40628815;161.5770874;126.761116;58.17465973;47.32785797;79.72121429;70.84086609;0.014899596;0.008228125;0.002084279;5783;0;0;0;0;349.875
446;9.483397;51.314248;22.10938957;15.86540816;22.37365877;20.06560714;20.78833507;2.881777;21.340807;10.224689;14.822007;21.231546;185.189972;130625;0;0;2631250;0;8606875;0;0;10571.3418;69357.23438;154527.9688;0;0;0;453.439178;0;21250.47656;0;0;2556.730957;0;0;36137.96484;0;55423.17578;0;0;42869.98438;521.406555;28.691669;232739.5156;5048.882812;584938.8125;13269.88477;97.661308;11.185215;4.981581;2.416232;-2.426622;2.66074;6.673725;6.890566;13.624583;17.288681;17.840754;17.32163;12.562109;354.507446;3.342195;2.704981;3.274757;2.502163;3.034389;2.815699;2.566582;2.056371;2.521139;2.43937;2.186389;2.361528;5.74E-05;31.67054176;42.57414246;38.47681046;14.4446249;48.94546509;58.28696823;176.4456787;99.65117645;50.0682106;48.75837326;77.02901459;64.42961884;1.000772576;0.985255463;0.945724711;2019;0;0;0;0;167.4583333
447;9.485675;47.660056;25.42922132;17.84836735;21.44894684;19.72844721;22.49463387;3.349838;17.562843;3.048846;6.234466;16.506233;403.987396;314375;0;0;1095625;42500;1321250;121250;0;8986.521484;30509.98438;44827.00781;0;0;0;0;0;0;0;0;7520.601562;0;0;18477.08594;0;26492.12305;18.655323;0;33325.85156;338.615875;0;116909.7344;4069.281738;208028.2344;9572.981445;0;11.510147;4.753442;0.966994;-3.437729;2.012027;7.224423;8.43324;14.797849;19.883549;19.784624;20.258886;13.578649;305.866119;1.743389;2.030953;1.900186;1.935921;1.786062;2.155682;1.834137;1.721275;1.888746;1.847835;1.458955;1.553272;4.66E-05;59.48231125;45.56266785;70.20050812;117.0734406;87.63175964;98.89282227;167.2982941;176.6194916;95.8531189;50.71603394;109.7011642;114.2586441;0.962137381;0.973442139;0.85118539;2547;0;0;0;0;1247.541667
448;9.49112;51.312076;48.18923717;33.24501702;29.26333333;30.36355185;39.13886715;2.880576;33.81284;10.410942;14.733274;27.910252;181.110184;3125;0;0;3082500;0;9535000;0;0;8369.301758;68508.13281;157136.2656;0;0;0;5910.435059;0;37847.57422;0;0;3962.28418;0;0;39621.41016;554.702271;56281.5;1839.58667;0;36681.10156;944.221741;98.774521;209174.1719;4904.1875;592257.5625;10721.28125;271.299316;11.175638;4.973171;2.410316;-2.441564;2.654068;6.664858;6.882962;13.618554;17.283169;17.833067;17.314316;12.553833;354.231567;3.338087;2.701893;3.269936;2.499171;3.031415;2.812391;2.56207;2.054382;2.518454;2.437365;2.184462;2.358726;5.77E-05;31.70321274;42.57414246;38.43193436;14.22814369;48.6990509;58.43559647;176.6730804;99.84761047;50.22995377;48.47504044;76.84799957;64.52285767;1.000771675;0.825605328;0.76719645;1528;0;0;0;167.4583333;167.4583333
449;9.511769;53.928028;43.45388611;33.52535368;25.92289116;23.05599515;35.44603438;2.773391;8.265495;1.429859;2.849758;7.841322;12.728763;169375;0;0;705625;0;1580000;0;0;5208.223145;20554.49219;29431.74219;0;0;0;12947.93652;0;26259.98047;0;0;2090.587402;0;0;9329.498047;398.164764;15598.53223;873.091675;0;24911.65234;291.566956;63.908745;113266.2578;3458.1875;181576.2656;7617.074219;79.582947;12.309554;6.30975;3.953877;0.707945;2.816627;6.445578;7.346669;13.53195;16.53282;16.783657;17.057461;13.911388;350.946655;3.780435;3.119661;3.747288;2.74729;3.589171;3.105855;3.474821;3.001395;3.295738;2.599583;2.81054;2.770587;4.89E-05;53.87465668;57.10604858;62.55131531;49.00058365;59.53646469;125.5110779;99.84222412;62.44165039;80.31811523;156.4269562;105.7857132;108.5362244;1.000772735;0.817041618;0.727171335;3026;252.2916667;252.2916667;252.2916667;252.2916667;252.2916667
450;9.55462;51.70884;9.028293229;7.279918367;8.266477516;7.883887435;8.404893724;2.789292;0;0.011846;0.011342;0;289.84259;0;0;0;0;0;0;0;0;1.179139;553.915649;913.638794;0;0;0;0;0;0;0;0;1292.160889;0;0;8950.063477;0;17688.75586;0;0;0;0;0;8386.919922;0;22061.82813;0;0;11.264266;5.118763;2.56006;-1.721258;2.719949;6.836831;6.77941;13.51806;16.957268;17.518269;17.194731;12.532587;297.197937;3.379878;2.70451;3.326508;2.399191;2.985731;2.797737;2.675347;2.056914;2.512414;2.342506;2.201303;2.291435;4.27E-05;48.77864838;49.68725967;54.72434235;26.26038742;38.43826675;79.95235443;204.1133728;92.83312225;68.35637665;75.05049896;88.23770905;71.94371033;0;0.004269176;0.002148151;6456;0;0;0;0;444.8333333
451;9.62295;52.82943;12.91715206;10.29783526;13.11357066;11.63264744;12.34266714;2.785013;0.033263;0.447529;0.124642;0.069229;40.842258;0;0;0;104375;0;856250;0;0;525.527893;2220.520508;10046.55176;0;0;0;12292.42188;0;32330.26563;0;0;0;0;0;0;0;10272.46387;0;0;10144.74609;0;0;36299.96484;1464.452393;112872.9063;2916.57251;0;12.457138;6.066797;3.720797;-0.247393;3.216014;7.331688;7.815032;14.41462;17.516644;17.826385;17.800259;13.942014;336.52829;3.742685;3.043447;3.605666;2.530179;3.461002;2.965869;3.113781;2.596269;2.916054;2.49617;2.615413;2.578495;4.93E-05;65.95063019;48.10145569;61.39922714;35.79107285;48.81280518;117.0150833;119.2687454;76.59020996;78.50907898;76.92435455;73.47635651;74.81951141;0.665033969;0.258409511;0.180219198;3608;0;0;0;0;0
452;9.657919;49.634841;14.5058873;10.58734694;13.95178841;13.04291045;13.48823922;3.098137;5.492264;0.698702;1.437974;5.04052;176.498825;572500;2500;0;578125;46875;1048750;204375;0;2226.364502;7279.484375;11343.46191;0;0;0;0;0;11200.41602;0;0;0;0;0;4205.514648;0;12337.8418;0;0;15649.97656;0;0;77169.41406;716.980103;134369.5;2689.850098;0;11.443199;5.119836;2.426667;-2.958604;3.733647;7.625334;8.043021;14.358924;18.808022;19.268551;19.120119;13.22825;359.26358;2.803887;2.663532;3.125217;2.53301;2.82119;2.956247;2.261396;2.015166;2.345835;2.36095;2.061331;2.095259;5.20E-05;21.59115791;33.35429764;47.62614059;27.38514328;102.5493469;64.73700714;115.7187042;64.35730743;64.1308136;47.25861359;79.50525665;82.89941406;0.003731905;0.433097665;0.433366245;3842;0;0;0;0;0
453;9.680167;50.546384;21.65587797;15.84772917;22.188648;21.08451456;20.62199835;2.978791;14.104665;3.735198;6.992097;13.222121;271.991547;269375;0;0;1083125;0;1406875;0;0;7623.298828;42193.02344;63693.92578;0;0;0;2889.388916;0;33442.77734;0;0;4529.117188;0;0;27031.99609;176.467896;36397.11719;2378.401367;0;23097.03516;294.08252;60.819847;207500.0469;3035.166992;388958.625;6629.923828;79.383568;10.837549;4.482259;1.53804;-3.743446;2.522275;6.573671;7.221876;14.022099;17.93265;18.414625;17.978533;12.682222;313.642761;3.130379;2.628857;3.153404;2.48159;2.895316;2.817094;2.399672;2.051497;2.486489;2.452025;2.218135;2.333805;4.91E-05;29.1804142;31.97274017;43.36406708;22.26058769;65.17491913;69.60472107;164.1591797;102.0381927;65.67076874;47.8628006;76.1702652;81.88411713;0.982507807;0.967042369;0.870090326;1827;0;0;0;836.75;836.75
454;9.684854;50.550028;48.16728884;35.09076871;29.92223558;30.11954762;39.6136303;2.97621;17.872072;3.722705;7.556146;15.905014;274.399872;250625;0;0;1223125;0;1406875;50000;0;8001.640625;43619.27344;63682.37109;0;0;0;3252.062988;0;33924.48438;0;0;3817.096191;202.543884;25.211052;25313.54688;615.652161;36574.17578;1243.157959;97.341637;26340.23828;184.203979;0;215433.3281;3660.015137;388084.7188;7780.799805;55.877483;10.849444;4.491928;1.552601;-3.730674;2.527744;6.578289;7.230085;14.028258;17.939257;18.422689;17.984589;12.691731;315.327484;3.132701;2.629848;3.154663;2.481968;2.895442;2.816856;2.399387;2.050255;2.484899;2.451112;2.217019;2.333197;4.94E-05;29.1804142;31.97274017;43.36406708;22.07875443;65.17491913;69.60472107;164.7857971;102.0381927;65.59683228;47.98559952;76.1702652;81.88411713;0.982414778;0.972041662;0.938012549;3149;836.75;836.75;836.75;836.75;836.75
455;9.68503;53.52418;13.33375727;10.52789116;14.21602653;12.66142112;12.94533868;2.781669;1.062887;0.462531;0.319708;0.961734;0.526584;148750;10000;1250;148750;59375;151875;98750;3125;1433.841309;5233.491699;10499.35352;0;0;0;393.954407;0;9239.929688;0;0;0;0;0;1.925236;0;2149.231934;0;0;10288.77539;101.709137;19.340609;47424.92188;894.054871;85149.90625;1410.928711;46.740696;12.371161;6.215414;3.838408;0.323413;2.979512;6.911852;7.588384;13.916734;16.948524;17.202967;17.450045;13.96031;425.286072;3.844776;3.205913;3.738009;2.748992;3.613735;3.069747;3.403951;2.8851;3.20235;2.60355;2.763915;2.751405;5.87E-05;64.79332733;55.41769409;75.94050598;48.38731003;71.84487152;133.6880951;102.0051804;61.82065582;78.68221283;119.2716522;88.09455872;86.95226288;0.481737414;0.215911551;0.361594916;3908;0;0;0;0;0
456;9.688869;47.557473;29.92611525;21.99659864;18.70392308;16.42372619;24.4578388;3.359519;6.668662;1.468395;2.462574;5.887389;415.638458;0;0;0;544375;0;869375;0;0;4824.019531;18501.2793;32111.35938;0;0;0;0;0;17222.1582;0;0;0;0;0;11004.26172;0;20510.36523;0;0;25863.07031;520.727844;105.220993;97649.94531;5002.840332;187654.4844;10510.23633;189.629791;10.608796;3.7833;-0.375924;-4.789282;1.306765;6.784439;7.753473;13.990537;19.006311;18.891323;19.452023;12.756016;310.99472;1.608349;1.698554;1.681643;1.698509;1.61223;1.799238;1.572448;1.541255;1.613476;1.570816;1.284227;1.371701;4.58E-05;98.97514343;63.18193436;108.9869232;136.2809906;114.0271988;125.2362061;197.3748016;191.5183868;122.4647446;62.78734589;146.9274139;162.2310944;1.000734396;0.85492684;0.618331452;5233;0;0;0;0;0
