FID;Longitude;Latitude;wkd_day_value;wnd_day_value;wkd_night_value;wnd_night_value;mean_value_NO2;radiation;nightlight_450;nightlight_4950;nightlight_3150;nightlight_900;elevation;industry_1000;industry_100;industry_25;industry_3000;industry_300;industry_5000;industry_500;industry_50;population_1000;population_3000;population_5000;road_class_1_1000;road_class_1_100;road_class_1_25;road_class_1_3000;road_class_1_300;road_class_1_5000;road_class_1_500;road_class_1_50;road_class_2_1000;road_class_2_100;road_class_2_25;road_class_2_3000;road_class_2_300;road_class_2_5000;road_class_2_500;road_class_2_50;road_class_3_1000;road_class_3_100;road_class_3_25;road_class_3_3000;road_class_3_300;road_class_3_5000;road_class_3_500;road_class_3_50;temperature_2m_10;temperature_2m_11;temperature_2m_12;temperature_2m_1;temperature_2m_2;temperature_2m_3;temperature_2m_4;temperature_2m_5;temperature_2m_6;temperature_2m_7;temperature_2m_8;temperature_2m_9;TROP_2018;wind_speed_10m_10;wind_speed_10m_11;wind_speed_10m_12;wind_speed_10m_1;wind_speed_10m_2;wind_speed_10m_3;wind_speed_10m_4;wind_speed_10m_5;wind_speed_10m_6;wind_speed_10m_7;wind_speed_10m_8;wind_speed_10m_9;trop_mean_filt_2019
117;12.437621;50.987758;20.39649279;14.04786408;17.17862452;15.3388835;17.93939399;3.002991;16.999949;2.324322;5.013996;15.1957;193.27919;79375;0;0;1596250;0;2158750;0;0;7033.946777;23687.87891;29494.16406;0;0;0;10482.33008;0;15411.38477;0;0;0;0;0;8293.345703;0;18708.08984;0;0;34812.61719;510.58728;40.428677;112440.3672;3233.380127;201222.4844;8705.871094;147.719025;11.883417;5.537697;2.844191;-2.340829;3.038687;7.127056;7.608926;14.515129;18.724215;19.00116;19.186731;13.655041;341.041321;3.577981;3.06244;3.625274;2.684458;3.119983;2.97234;2.746986;2.238083;2.687751;2.486971;2.377979;2.500426;4.73E-05
118;12.463929;53.396348;6.461263508;5.510272109;7.090572557;6.720357143;6.454633361;2.866064;0.196822;0.084485;0.11365;0.132466;113.356522;0;0;0;0;0;5000;0;0;10.33016;464.207031;1247.180664;0;0;0;11740.13867;0;21393.01758;0;0;0;0;0;0;0;6851.92627;0;0;236.799149;0;0;8752.87793;0;39903.88672;0;0;11.58765;5.63833;3.117495;-1.00824;1.532387;6.202877;7.188581;13.630024;16.841038;17.196795;17.851221;13.626399;272.03479;4.147471;3.56787;4.256596;3.086948;3.706082;3.289117;3.704515;3.130973;3.562437;2.816807;3.08562;3.217969;3.40E-05
119;12.468739;50.354783;13.73433389;11.45036785;10.25405039;8.025392857;11.92694514;2.86137;5.712283;0.836607;1.086679;4.146791;548.593506;0;0;0;0;0;13750;0;0;2210.366455;6285.513184;11663.7334;0;0;0;0;0;0;0;0;2018.326294;147.265915;0;6427.277344;580.208252;11355.04492;989.359741;4.614341;15529.41602;320.670258;31.054502;62861.63281;2207.747559;148978.9375;4864.978027;137.126099;8.729955;2.483113;-0.6794;-6.326581;0.21731;4.279291;4.850927;12.018596;16.18775;16.392324;16.671509;10.526053;228.639542;3.364243;2.899197;3.420835;2.825364;3.004043;2.96737;2.809905;2.25009;2.684649;2.552431;2.334771;2.412029;0.000033515
120;12.486621;50.720405;29.67539423;19.64663946;23.02856112;18.58613095;25.1264556;2.985958;16.715378;5.614328;10.059575;15.657324;271.698486;177500;0;0;2196875;3125;3571250;38750;0;7704.075684;41515.50781;65911.83594;0;0;0;998.870361;0;8068.692871;0;0;6392.810547;460.38681;50.038147;27250.94141;1743.846313;43539.14063;3145.620117;150.111832;25301.37109;315.343658;75.385818;160115.8594;2754.714844;316517.125;7421.283203;135.747086;11.115235;4.758882;1.853241;-3.264243;2.122725;6.433205;6.877389;13.956303;18.020773;18.402824;18.661449;12.843892;313.03064;3.528806;3.03311;3.606837;2.796746;3.045356;2.995697;2.697208;2.204672;2.632075;2.51046;2.395282;2.500948;4.89E-05
121;12.493056;51.125;22.56764983;14.17107483;18.11021802;14.31607143;19.12114432;2.978217;9.844909;1.231126;2.302922;8.716826;141.69809;1875;0;0;494375;1875;775625;1875;0;4542.312988;10269.04199;15363.78418;0;0;0;14755.30762;0;23258.33398;0;0;3250.359131;202.950378;44.614883;12070.90234;586.325317;21061.88477;1305.242676;90.722961;20203.41406;217.639847;23.551861;63430.36719;1845.659912;120243.7813;5576.852051;39.217346;12.139866;5.794505;3.091381;-2.224569;3.045645;7.278913;7.957684;14.820531;19.150137;19.328522;19.544333;14.022733;390.141205;3.632289;3.12054;3.662217;2.688846;3.180764;2.998528;2.838015;2.30246;2.780936;2.502347;2.421726;2.549513;5.51E-05
122;12.538174;48.021657;18.5406775;14.26398639;18.30697596;15.54169048;17.38480863;3.255004;4.554009;0.916828;1.782182;4.287185;489.18396;180000;0;0;653750;0;866875;42500;0;2216.226562;8574.515625;14669.03516;0;0;0;0;0;0;0;0;2389.30957;0;0;9628.685547;437.290955;16441.1582;1280.166016;0;15609.55762;237.029404;25.023972;63986.14844;3246.575195;141386.9688;8454.925781;75.567619;10.207441;3.296645;0.010034;-4.787273;2.23333;6.529023;7.214626;13.310527;18.407978;18.562153;19.038651;11.966571;260.468323;2.235635;1.86655;2.157759;1.938448;1.88687;2.297093;2.074795;1.853556;1.863712;1.994879;1.518692;1.442614;3.92E-05
123;12.542056;50.826001;22.76831252;14.27593324;20.1071078;16.48210714;19.91841007;2.997182;12.218078;1.938831;3.851087;10.171229;237.853043;673750;0;0;2319375;24375;2824375;210000;0;6014.586426;16393.17188;21484.78125;0;0;0;11316.60254;0;26704.00977;0;0;2943.22998;0;0;9664.442383;0;13858.04492;0;0;26745.3418;312.604279;26.549276;110472.5547;2603.18335;182992.9688;7489.755859;67.852707;11.295726;4.967179;2.19416;-2.912826;2.381987;6.636479;7.014176;14.032731;18.123547;18.473127;18.757086;13.033534;333.126099;3.547292;3.041267;3.617014;2.731505;3.057834;2.982174;2.708915;2.211279;2.640778;2.486708;2.38115;2.502553;5.05E-05
124;12.548376;52.409309;31.09824842;21.87202721;21.3811063;17.58521429;25.74031205;2.922468;21.224649;4.775977;8.573621;18.02051;35.534142;10000;0;0;3550000;0;7566875;0;0;5287.402344;28927.93164;44791.48828;0;0;0;0;0;0;0;0;2900.928955;0;0;20202.39258;0;30736.92188;0;0;22154.54102;305.808685;58.990669;101271.7734;1990.671753;199830.4375;6124.325684;138.004486;12.337972;6.138666;3.494841;-1.11053;2.407959;7.453445;8.426688;15.018723;18.564632;18.901173;19.223074;14.486398;354.684265;3.476726;2.919021;3.459703;2.559072;3.068344;2.85267;3.140887;2.551819;2.935942;2.365402;2.510655;2.610724;4.54E-05
125;12.548869;49.438464;6.71046832;5.573809524;6.897093976;6.441035714;6.512736314;3.084487;0.23716;0.088955;0.094644;0.156026;752.541504;0;0;0;10000;0;16875;0;0;57.184532;834.042725;2843.274902;0;0;0;0;0;0;0;0;0;0;0;0;0;951.760132;0;0;2145.73584;315.615479;11.595057;23824.7793;1102.338989;79066.13281;1624.922852;119.498413;9.780256;3.150386;0.137292;-5.723991;1.237123;5.722688;6.402954;13.318722;17.856007;18.033974;18.437519;11.604462;226.811462;2.773384;2.483635;2.815651;2.513431;2.620614;2.749881;2.558547;1.989792;2.359464;2.336784;1.953588;1.959619;3.35E-05
126;12.552303;52.420442;12.79502801;9.60470297;14.03109252;12.44696782;12.44849954;2.925989;13.407005;4.634878;8.113503;13.342924;33.605309;293125;0;0;4107500;0;7195000;10625;0;4489.258301;29903.30664;43351.125;0;0;0;0;0;0;0;0;0;0;0;19795.41211;0;30565.9668;0;0;17506.60547;67.53112;0;110747.0469;1849.749756;182039.6563;6494.932129;5.735553;12.33;6.134636;3.49467;-1.09278;2.402165;7.441719;8.410048;14.99811;18.541622;18.881102;19.207668;14.474937;357.570923;3.473554;2.916206;3.457491;2.556043;3.067879;2.849101;3.138737;2.550905;2.933021;2.361585;2.510451;2.610129;4.64E-05
127;12.561389;52.194225;6.584420908;5.221829932;7.263902791;6.765268176;6.50388472;2.907714;0;0.052432;0.003811;0;113.489822;0;0;0;0;0;18125;0;0;0;74.927399;1252.74585;0;0;0;0;0;0;0;0;0;0;0;0;0;9957.757812;0;0;0;0;0;1827.499268;0;18168.57617;0;0;12.177451;5.99421;3.315692;-1.45537;2.397213;7.348897;8.191985;14.936783;18.56785;18.784531;19.210699;14.378172;317.872559;3.505744;2.947506;3.471647;2.583156;3.111267;2.892383;3.111392;2.535463;2.914727;2.39152;2.503686;2.631581;4.43E-05
128;12.59827;51.867471;38.55503066;21.34768027;22.59236058;15.32292363;29.26422275;2.957778;7.226359;3.051887;5.311045;8.213506;75.971695;387500;0;0;3582500;0;4258125;6250;0;3557.714111;13177.125;25707.56055;0;0;0;0;0;0;0;0;2012.387085;225.113586;75.043732;8120.972656;606.650635;25205.32813;983.549194;125.061676;17706.27344;267.444397;0;59251.69141;3567.466797;165721.1719;6659.557129;0;12.235019;5.961627;3.289569;-1.650334;2.617628;7.374887;8.289465;15.129714;19.08799;19.137682;19.541895;14.484446;339.244995;3.459934;2.924748;3.40207;2.539554;3.08426;2.875385;3.030934;2.482502;2.85197;2.400969;2.456553;2.585783;4.98E-05
129;12.663663;51.870852;11.77488002;8.471952381;12.93518287;11.24830549;11.37186357;2.96027;9.751345;1.836328;3.050334;8.640831;74.019684;159375;0;0;481250;23125;1143125;90625;0;4007.654541;13680.09375;21857.44141;0;0;0;0;0;0;0;0;1384.683228;0;0;16903.07617;0;28440.3418;0;0;27521.53516;100.419968;0;101574.6094;2079.281006;191358.4063;6178.77002;4.382215;12.234;5.959223;3.29668;-1.624557;2.598469;7.346996;8.270867;15.108491;19.101042;19.14295;19.542866;14.48301;336.892975;3.465962;2.932038;3.414721;2.545505;3.088499;2.879425;3.035493;2.483773;2.864131;2.403361;2.464173;2.596608;4.79E-05
130;12.721938;54.436985;5.059212279;4.609134752;5.480715005;5.907038414;5.154586364;2.916766;0.219108;0.29692;0.637892;0.46361;0.278922;0;0;0;0;0;0;0;0;95.671127;1476.915771;2111.768555;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2146.942627;0;0;20439.83594;138.89679;38493.92969;493.617554;0;11.994507;6.493164;3.742981;0.55072;2.047485;5.648438;7.042114;13.174011;16.770538;16.966187;17.84259;14.146759;244.231232;5.847329;5.122802;5.876588;4.361614;5.100031;4.489525;5.199265;4.351627;5.268058;4.056365;4.313322;4.482244;3.13E-05
131;12.781387;48.182835;14.40449047;11.55391817;15.88694833;14.97041262;14.26838782;3.224473;1.321842;7.407512;2.381772;1.361842;414.876068;0;0;0;288125;0;4779375;0;0;568.874329;5650.500977;26298.06445;0;0;0;1222.24939;0;9256.143555;0;0;0;0;0;0;0;5664.291992;0;0;9276.329102;0;0;71471.98438;563.095337;198408.7813;1758.879883;0;10.855553;4.034399;1.049184;-4.464709;2.965433;7.445582;8.169477;14.437646;19.365324;19.496626;19.930361;12.766029;320.696503;2.420645;2.084167;2.379446;2.298282;2.272174;2.607733;2.251388;2.014077;2.051748;2.15754;1.6938;1.589425;4.93E-05
132;12.809481;52.93189;19.01835262;16.05129252;16.59923077;14.96535714;17.49121735;2.880924;7.518982;1.502337;3.018088;7.240943;47.739815;625;0;0;464375;0;563750;0;0;3610.092773;12191.77344;16945.76172;0;0;0;0;0;0;0;0;2133.391602;128.612106;0;7090.320312;597.057251;15133.58984;1018.90033;0;19631.84766;31.238708;0;73585.9375;1904.063477;111842.6484;5873.047363;0;11.833008;5.73766;3.189252;-1.140604;1.773841;6.660706;7.706147;14.278107;17.593145;17.959356;18.471806;13.888537;320.353851;3.453824;2.930537;3.484531;2.553961;3.086873;2.787515;3.154866;2.639339;2.963977;2.354059;2.591449;2.707852;3.82E-05
133;12.829314;48.177175;23.86646184;16.51589796;21.33325481;18.21605952;21.32507635;3.224805;19.601816;6.767486;16.086906;19.259739;420.865784;456250;0;0;4052500;0;4225625;8750;0;4121.158203;15855.22656;19932.53906;2976.019775;206.835602;25.702236;7897.750977;473.30069;10333.61328;1671.469971;76.749313;865.985352;0;0;3219.449707;125.914352;5341.208496;327.878632;0;20835.47266;175.033279;30.669775;88124.94531;2882.955566;171680.0313;7455.610352;63.296143;10.828174;3.998455;0.974485;-4.566864;2.896152;7.394977;8.150056;14.419499;19.337004;19.46735;19.904264;12.744488;312.414032;2.40035;2.066026;2.366738;2.27744;2.250992;2.588977;2.239856;2.004561;2.039536;2.143203;1.681801;1.581187;4.86E-05
134;12.885194;52.608609;10.68793284;7.519653061;12.09728365;10.50728571;10.40280621;2.93813;8.829399;0.952153;2.174879;8.105534;33.739403;359375;0;0;1342500;0;1701250;0;0;2856.112061;6843;9380.803711;0;0;0;2338.34082;0;6955.877441;0;0;3379.011963;0;0;11472.39258;715.200073;15659.33398;1747.050293;0;18121.05859;80.820808;0;44489.03516;1409.536011;73503.51563;4192.174805;0;12.153852;6.037297;3.419088;-1.03741;2.219685;7.243902;8.236423;14.780334;18.268408;18.628311;19.1127;14.351287;374.004486;3.510578;2.971651;3.51959;2.598112;3.159433;2.845997;3.166651;2.600996;2.950868;2.351204;2.572524;2.710592;4.73E-05
135;12.903367;50.84574;46.11153803;32.55411565;31.81668759;24.83233333;38.09904512;2.972293;9.816126;9.727612;13.689794;10.487184;328.440552;14375;0;0;1953125;0;4455625;0;0;5536.34668;57437.29688;120760.1484;0;0;0;10322.47656;0;50792.83203;0;0;2061.243652;211.834244;44.294884;24036.00781;594.745361;45027.02344;1009.350708;90.558945;20833.00195;268.938599;0;176878.3594;3065.402832;390000.5625;6919.487305;29.458723;10.749717;4.492919;1.58632;-3.773461;1.675206;6.097394;6.513108;13.560806;17.653681;17.964437;18.307762;12.459864;349.408417;3.576449;3.051398;3.642771;2.82764;3.130406;3.016464;2.8322;2.310596;2.699071;2.513366;2.398597;2.543526;5.50E-05
136;12.959368;50.85519;16.54245367;10.49535374;12.49458654;9.765892857;13.78146048;2.968761;3.366312;6.718606;6.481964;3.551419;372.980469;32500;0;0;798750;0;1829375;0;0;3505.735107;32848.70703;83520.73438;0;0;0;0;0;14606.80957;0;0;4502.961426;137.798676;0;16070.7959;543.564453;47203.63281;990.501648;13.041911;8255.660156;0;0;86586.57031;513.810852;304964.2188;1070.593994;0;10.789936;4.527105;1.613032;-3.805799;1.670107;6.14275;6.577271;13.619717;17.728251;18.0245;18.372183;12.509562;344.565155;3.584623;3.054735;3.646696;2.835099;3.135286;3.01957;2.852535;2.323174;2.710963;2.514619;2.401327;2.550164;5.29E-05
137;12.997278;50.570872;21.72974203;14.84841193;17.80280888;11.81479369;18.53974761;2.920672;4.37964;1.070971;1.830014;4.270842;557.021851;9375;0;0;240625;0;600625;0;0;4031.2229;13901.42969;23257.16406;0;0;0;0;0;0;0;0;2898.990967;203.11618;57.01115;15525.20996;696.600464;25045.34961;1249.9198;114.789215;32439.71484;181.70433;26.971312;98170.55469;2957.177734;192357.0938;8303.117188;94.674423;9.090071;2.858307;-0.286099;-5.951064;-0.013336;4.384866;4.938405;12.049816;16.35165;16.560553;16.829201;10.717056;264.166656;3.478654;2.951629;3.576001;2.740941;2.986928;2.918011;2.889746;2.290117;2.698786;2.495977;2.29227;2.411925;4.55E-05
138;13.009406;51.303772;8.825515608;6.827802721;9.161538835;8.861630952;8.528443954;3.009277;0.162371;0.149101;0.110335;0.157335;304.423157;5625;5000;625;5625;5625;124375;5625;1875;82.663673;458.938873;2494.887695;0;0;0;0;0;0;0;0;0;0;0;3056.241211;0;9257.859375;0;0;3598.340088;0;0;15554.23633;0;68400.625;0;0;12.055742;5.731086;3.041321;-2.370981;2.7795;7.284763;7.95288;14.758315;19.108267;19.220142;19.646736;14.045699;342.240265;3.638847;3.148437;3.672493;2.695578;3.193031;3.002743;2.966055;2.402698;2.863515;2.532067;2.467495;2.612031;4.44E-05
139;13.031662;53.141303;4.344978966;3.457420269;4.542321249;4.377137546;4.225969147;2.80972;0;0.044394;0.064233;0.00244;67.085938;0;0;0;165000;0;213125;0;0;12.107857;264.041992;742.398315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;714.842163;0;0;11189.94238;0;27160.72266;0;0;11.601565;5.61737;3.028509;-1.22897;1.255316;6.371115;7.406748;13.969652;17.186651;17.621117;18.25425;13.737916;291.787567;3.72304;3.201106;3.782975;2.770188;3.311603;2.958626;3.353244;2.829036;3.201049;2.537405;2.763404;2.958319;0.000037003
140;13.037474;52.393932;43.59819857;30.46362585;26.50453102;20.18271429;34.79640823;2.916244;16.202822;7.386032;11.28319;15.384455;36.783978;8125;0;0;72500;0;144375;0;0;7051.856934;42860.375;80253.41406;0;0;0;2167.845215;0;11220.84863;0;0;3596.904297;196.826691;54.004917;20870.63477;585.587524;33413.88672;1056.94165;88.21701;15323.08496;393.239777;0;114043.7422;2902.541504;266474.8438;6594.269043;63.769268;12.169559;6.058658;3.405184;-1.318724;2.20529;7.191382;8.223484;14.821106;18.494856;18.794483;19.169216;14.351567;398.914581;3.565104;3.007729;3.553904;2.663496;3.162846;2.913529;3.221963;2.661348;3.029697;2.42939;2.588932;2.750029;0.000049947
141;13.059945;52.401352;15.91316515;11.3060957;15.7738677;13.35790049;14.75910351;2.912621;30.390234;7.872517;12.934272;28.233782;34.462349;3750;0;0;105625;0;134375;3750;0;11942.46875;50482.8125;86595.60938;823.88385;0;0;8353.470703;0;14046.61328;0;0;4803.902832;0;0;21614.06836;0;33020.93359;3.962026;0;27683.27344;286.366058;0;147027.7031;2850.906738;291881.0313;8763.072266;22.089987;12.164922;6.057829;3.403621;-1.313854;2.197435;7.187054;8.221724;14.822526;18.497114;18.791756;19.167589;14.352031;405.127228;3.572237;3.016135;3.562596;2.671532;3.172582;2.918784;3.231923;2.671357;3.040378;2.434764;2.597351;2.761228;5.18E-05
142;13.08101;54.31923;21.44918666;15.53945578;15.16098901;11.58967391;17.8873325;2.871234;13.992676;4.428976;9.125627;15.256567;8.414724;0;0;0;830000;0;1088125;0;0;4756.665527;29248.20313;39504.46875;0;0;0;7829.086426;0;26378.06055;0;0;0;0;0;0;0;1950.070801;0;0;25776.11523;370.136841;55.573349;120637.5313;2780.521729;175377.7813;7041.094238;83.171936;11.753595;6.046473;3.415514;0.119242;1.970035;5.659945;6.931873;13.110101;16.733215;16.920956;17.848982;13.926889;209.979736;4.902457;4.206532;4.888422;3.697069;4.39648;3.890317;4.467389;3.836068;4.524162;3.519671;3.662446;3.918054;3.11E-05
143;13.094618;52.388869;40.76375344;28.41085714;28.8407696;23.16513095;33.89595585;2.906278;18.050404;8.669301;12.721516;16.935486;37.138241;45000;0;0;370625;625;1226875;16875;0;8959.666016;49319.46875;94346.10156;7010.155762;0;0;16430.83398;0;39295.63281;1564.978027;0;639.556641;0;0;12333.39844;0;27227.88477;0;0;29370.98828;546.110535;71.94426;168391.4375;3806.89917;318059.0625;9766.365234;197.340546;12.163298;6.057354;3.400957;-1.317826;2.196523;7.195901;8.226578;14.843855;18.538101;18.810169;19.196466;14.370431;404.28537;3.582721;3.027458;3.573635;2.681083;3.183922;2.926485;3.239573;2.6783;3.050542;2.441957;2.605451;2.775497;5.27E-05
144;13.123698;52.484168;14.52312948;10.40087755;13.02960558;11.32170238;13.07743989;2.916488;2.367165;1.921276;2.017979;2.338497;43.750126;0;0;0;0;0;26875;0;0;1610.771973;11231.75684;33535.0625;0;0;0;0;0;236.122147;0;0;2038.506104;0;0;6471.999023;0;15209.56152;0;0;10166.27344;302.587524;0;65544.40625;2667.604248;154411.5938;5390.88916;0;12.142018;6.0524;3.39476;-1.2476;2.155344;7.152257;8.209195;14.800859;18.441975;18.719862;19.139248;14.347218;444.679657;3.597429;3.052181;3.599436;2.692181;3.222328;2.922324;3.25124;2.687635;3.055849;2.427842;2.625783;2.802429;5.32E-05
145;13.225144;52.473192;12.08534483;9.103605442;12.80800193;12.20042857;11.70041604;2.891205;0.114224;6.399404;1.783188;0.265555;58.943928;0;0;0;0;0;28125;0;0;196.854965;4180.272949;86000.39063;3012.756592;0;0;12661.56641;0;28460.23828;0;0;0;0;0;0;0;21182.73438;0;0;138.531403;0;0;24342.53711;0;335948.3438;0;0;12.091391;6.008605;3.345483;-1.363066;2.082234;7.057097;8.154167;14.76697;18.469942;18.706444;19.095406;14.29616;467.363312;3.634412;3.091272;3.638021;2.729335;3.261406;2.952251;3.291925;2.728737;3.102488;2.460079;2.660161;2.851843;5.74E-05
146;13.26644;53.559784;23.010423;14.30659341;17.05988113;11.86853397;18.87462273;2.862344;23.387415;4.374349;7.796115;20.585493;22.454636;63750;1250;0;169375;23125;262500;55625;0;7356.777344;31287.91992;45337.42969;0;0;0;0;0;0;0;0;6003.492188;334.245117;0;23237.46875;1222.283081;33910.14063;2058.008057;141.594284;32379.74219;526.456726;127.632225;124926.6641;2574.833496;202979.8125;7235.203125;241.965363;11.498049;5.637379;3.045849;-1.212237;1.181946;5.955631;7.068043;13.528502;16.768574;17.242222;18.02515;13.609124;241.772293;3.968066;3.419011;4.067704;2.978321;3.490958;3.15957;3.52933;2.981459;3.429523;2.764161;2.977153;3.183541;3.18E-05
147;13.296081;52.653269;12.21566195;9.307524752;12.23872144;11.50907317;11.59992724;2.875174;0.789828;2.648007;3.495843;1.324352;57.578823;99375;0;0;130625;0;203125;0;0;762.265991;19074.09766;47542.40625;0;0;0;0;0;25953.39648;0;0;1982.508789;0;0;9642.649414;363.9823;18672.16406;883.583496;0;6565.782715;0;0;159353.4688;483.507385;338768.1875;1466.707642;0;11.920506;5.877024;3.214121;-1.284233;1.858836;6.874252;7.971694;14.544518;18.106995;18.402779;18.870132;14.125555;445.378662;3.67239;3.148109;3.691422;2.753964;3.331091;2.951097;3.30133;2.741412;3.112521;2.453345;2.700666;2.90861;0.000053966
148;13.31825;52.463611;55.50794403;38.88285021;37.46031371;28.21627879;45.44499844;2.900279;20.53059;18.965834;17.059238;19.765882;51.034035;0;0;0;203125;0;733125;0;0;16617.0918;122066.3672;334788.125;5862.918945;0;0;39379.86719;0;59897.55469;211.025772;0;0;0;0;7652.154297;0;27674.56445;0;0;47410.89063;276.576508;50.229694;337358.9375;3786.07666;813254.4375;10294.7168;86.589874;12.029911;5.9515;3.284333;-1.502195;1.98745;6.952965;8.09653;14.736623;18.522545;18.699507;19.065153;14.241082;497.191498;3.665031;3.122527;3.668658;2.758849;3.293217;2.97597;3.326252;2.762703;3.140753;2.487994;2.687768;2.892095;6.64E-05
149;13.332972;52.5066;54.25351539;44.45008163;34.28900433;29.46232143;45.27167357;2.902883;63.686974;32.324772;36.552731;56.974369;42.450275;0;0;0;433125;0;2228750;0;0;15306.16113;141415.2656;385267.8438;0;0;0;4691.8125;0;81273.10938;0;0;2780.85083;0;0;27806.7832;0;63821.96094;0;0;33180.23047;751.720398;139.267044;302988.9688;3843.523193;751435.5625;8787.012695;224.582397;11.997987;5.923137;3.250647;-1.523743;1.93329;6.905098;8.06301;14.68283;18.445057;18.637346;19.017021;14.202962;515.583252;3.672972;3.134423;3.680285;2.763022;3.309396;2.972935;3.32707;2.763228;3.138728;2.480007;2.694045;2.902512;7.63E-05
150;13.342138;54.323514;4.378518109;3.796054422;4.59709073;4.444285714;4.325877326;2.916369;0.787049;0.155389;0.191621;0.847432;17.911196;66250;23125;3125;66250;43750;273750;43750;8125;574.913635;1068.020874;2223.782227;0;0;0;0;0;4625.560059;0;0;0;0;0;0;0;0;0;0;8356.314453;0;0;22957.34766;0;53840.96094;420.523376;0;11.896883;6.385711;3.679889;0.441095;1.960735;5.571731;6.868032;12.690146;16.527876;16.948786;17.993187;14.248528;194.127853;6.030354;5.308675;6.101215;4.774851;5.40207;4.636313;5.270065;4.543421;5.344236;4.295118;4.447195;4.942833;2.83E-05
151;13.346826;50.9163;25.84466001;17.79772851;21.84477152;16.03140456;22.42496099;2.984295;21.719799;2.902332;5.897831;17.183372;399.613708;36875;0;0;1085000;0;2586875;0;0;7973.465332;28906.68359;35604.85156;0;0;0;0;0;0;0;0;3875.281738;182.755524;42.768852;12922.90625;611.094482;21306.5;1042.698975;96.643059;32530.30859;557.714966;130.87677;107648.625;4458.090332;170697.25;11848.38086;246.487854;10.609221;4.396452;1.433344;-4.262125;1.243006;5.993141;6.480696;13.386506;17.671623;17.898544;18.244307;12.368715;319.708618;3.693537;3.105778;3.708305;2.948272;3.16871;3.057907;3.009992;2.415078;2.822782;2.52877;2.439749;2.614279;4.63E-05
