"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES"
"GME00128854","SIMBACH INN, GM","48.2728","13.0289","360.0","2017-06","67.7",",,,E"
"GME00128854","SIMBACH INN, GM","48.2728","13.0289","360.0","2017-07","126.0",",,,E"
"GME00128854","SIMBACH INN, GM","48.2728","13.0289","360.0","2017-08","97.6",",,,E"
"GME00128854","SIMBACH INN, GM","48.2728","13.0289","360.0","2017-09","53.6",",,,E"
"GME00128854","SIMBACH INN, GM","48.2728","13.0289","360.0","2017-10","61.2",",,,E"
"GME00128854","SIMBACH INN, GM","48.2728","13.0289","360.0","2017-11","83.6",",,,E"
"GME00128854","SIMBACH INN, GM","48.2728","13.0289","360.0","2017-12","76.7",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-01","66.0",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-02","79.7",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-03","123.7",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-04","48.7",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-05","88.2",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-06","77.0",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-07","162.0",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-08","134.1",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-09","102.2",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-10","118.0",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-11","222.9",",,,E"
"GME00124498","BADEN BADEN GEROLDSAU, GM","48.7278","8.2467","240.0","2017-12","166.6",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-01","36.7",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-02","34.9",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-03","34.4",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-04","38.8",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-05","45.3",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-06","90.0",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-07","73.4",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-08","84.3",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-09","42.0",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-10","107.9",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-11","51.8",",,,E"
"GME00102220","GREIFSWALD, GM","54.0978","13.4075","2.0","2017-12","44.1",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-01","65.9",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-02","60.0",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-03","69.4",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-04","50.4",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-05","82.1",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-06","133.6",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-07","109.6",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-08","58.2",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-09","76.6",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-10","121.0",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-11","86.0",",,,E"
"GM000010147","HAMBURG FUHLSBUETTEL, GM","53.635","9.99","11.0","2017-12","77.1",",,,E"
"GME00127774","RHEINE BENTLAGE, GM","52.2892","7.3864","40.0","2017-01","57.3","1,,,E"
"GME00127774","RHEINE BENTLAGE, GM","52.2892","7.3864","40.0","2017-02","60.6",",,,E"
"GME00127774","RHEINE BENTLAGE, GM","52.2892","7.3864","40.0","2017-03","46.3",",,,E"
"GME00127774","RHEINE BENTLAGE, GM","52.2892","7.3864","40.0","2017-04","18.5",",,,E"
"GME00127774","RHEINE BENTLAGE, GM","52.2892","7.3864","40.0","2017-05","32.8",",,,E"
"GME00127774","RHEINE BENTLAGE, GM","52.2892","7.3864","40.0","2017-06","46.6",",,,E"
"GME00127774","RHEINE BENTLAGE, GM","52.2892","7.3864","40.0","2017-07","109.6",",,,E"
"GME00127774","RHEINE BENTLAGE, GM","52.2892","7.3864","40.0","2017-08","57.3",",,,E"
"GME00127774","RHEINE BENTLAGE, GM","52.2892","7.3864","40.0","2017-09","79.6",",,,E"
"GME00127774","RHEINE BENTLAGE, GM","52.2892","7.3864","40.0","2017-10","58.0","1,,,E"
"GME00127774","RHEINE BENTLAGE, GM","52.2892","7.3864","40.0","2017-11","59.2",",,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-01","41.3",",,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-02","32.3",",,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-03","43.6",",,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-04","38.5",",,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-05","38.9",",,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-06","118.3","1,,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-07","138.2",",,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-08","39.4",",,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-09","46.6",",,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-10","105.7",",,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-11","46.2",",,,E"
"GME00102212","ROSTOCK WARNEMUNDE, GM","54.1817","12.0819","4.0","2017-12","49.6",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-01","59.7",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-02","67.4",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-03","69.7",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-04","49.7",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-05","55.0",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-06","122.0",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-07","111.7",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-08","69.1",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-09","84.7",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-10","127.9",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-11","100.6",",,,E"
"GME00127534","QUICKBORN, GM","53.7344","9.8783","13.0","2017-12","77.2",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-01","47.1",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-02","50.7",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-03","34.7",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-04","16.0",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-05","59.5",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-06","55.7",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-07","139.4",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-08","91.9",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-09","102.8",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-10","72.0",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-11","84.7",",,,E"
"GME00123178","GUTERSLOH, GM","51.8889","8.3553","72.0","2017-12","105.9",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-01","64.5",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-02","76.6",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-03","105.6",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-04","36.9",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-05","47.9",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-06","101.1",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-07","201.1",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-08","112.1",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-09","66.8",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-10","143.7",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-11","131.2",",,,E"
"GME00122086","FICHTELBERG OBERFRANKEN HUTTST, GM","49.9817","11.8392","657.0","2017-12","108.8",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-01","56.7",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-02","68.7",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-03","71.4",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-04","20.1",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-05","40.6",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-06","53.1",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-07","67.8",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-08","65.2",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-09","64.4",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-10","61.2",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-11","72.7",",,,E"
"NLE00109198","MAARHEEZE, NL","51.3","5.5831","28.0","2017-12","119.3",",,,E"
"GME00128614","SCHWABISCH HALL BIBERSFELD, GM","49.0828","9.6881","349.0","2017-01","30.8",",,,E"
"GME00128614","SCHWABISCH HALL BIBERSFELD, GM","49.0828","9.6881","349.0","2017-02","40.7",",,,E"
"GME00128614","SCHWABISCH HALL BIBERSFELD, GM","49.0828","9.6881","349.0","2017-03","66.1",",,,E"
"GME00128614","SCHWABISCH HALL BIBERSFELD, GM","49.0828","9.6881","349.0","2017-04","48.8",",,,E"
"GME00128614","SCHWABISCH HALL BIBERSFELD, GM","49.0828","9.6881","349.0","2017-05","79.5",",,,E"
"GME00128614","SCHWABISCH HALL BIBERSFELD, GM","49.0828","9.6881","349.0","2017-06","74.1",",,,E"
"GME00128614","SCHWABISCH HALL BIBERSFELD, GM","49.0828","9.6881","349.0","2017-07","130.6",",,,E"
"GME00128614","SCHWABISCH HALL BIBERSFELD, GM","49.0828","9.6881","349.0","2017-08","64.5",",,,E"
"GME00128614","SCHWABISCH HALL BIBERSFELD, GM","49.0828","9.6881","349.0","2017-09","68.0","1,,,E"
"GME00128614","SCHWABISCH HALL BIBERSFELD, GM","49.0828","9.6881","349.0","2017-11","112.0",",,,E"
"GME00128614","SCHWABISCH HALL BIBERSFELD, GM","49.0828","9.6881","349.0","2017-12","85.7",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-01","63.3",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-02","78.4",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-03","69.9",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-04","32.3",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-05","25.9",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-06","59.5",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-07","113.2",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-08","103.0",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-09","113.7",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-10","71.6",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-11","69.4",",,,E"
"NLE00109196","LUNTEREN, NL","52.0831","5.6","13.0","2017-12","163.7",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-01","58.3",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-02","82.3",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-03","64.2",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-04","20.5",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-05","39.7",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-06","85.8",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-07","117.7",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-08","98.1",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-09","120.9",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-10","64.3",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-11","74.5",",,,E"
"NLE00109194","LOCHEM, NL","52.15","6.3831","12.0","2017-12","151.3",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-01","86.3",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-02","82.9",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-03","64.1",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-04","28.7",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-05","31.5",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-06","68.3",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-07","139.8",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-08","99.7",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-09","232.0",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-10","97.2",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-11","133.9",",,,E"
"NLE00109192","LISSE, NL","52.2667","4.55","5.0","2017-12","152.1",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-01","64.5",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-02","76.6",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-03","51.3",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-04","34.6",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-05","31.8",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-06","67.2",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-07","145.7",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-08","99.6",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-09","172.3",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-10","94.1",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-11","105.8",",,,E"
"NLE00109190","LIJNDEN NH, NL","52.35","4.75","-5.0","2017-12","138.8",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-01","22.8",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-02","45.9",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-03","37.0",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-04","30.1",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-05","10.5",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-06","94.0",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-07","53.8",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-08","50.9",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-09","74.6",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-10","92.0",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-11","75.8",",,,E"
"DA000032020","HAMMER ODDE FYR 1, DA","55.3","14.7831","11.0","2017-12","50.3",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-01","46.6",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-02","56.7",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-03","60.5",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-04","19.4",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-05","30.3",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-06","33.6",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-07","66.6",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-08","65.8",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-09","82.4",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-10","27.3",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-11","43.4",",,,E"
"NLE00102109","ECHT, NL","51.0831","5.9167","34.0","2017-12","105.6",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-01","33.9",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-02","35.3",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-03","65.6",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-04","59.1",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-05","52.8",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-06","59.2",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-07","60.7",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-08","89.1",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-09","52.1",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-10","99.5",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-11","84.0",",,,E"
"GME00132094","WALDMUNCHEN, GM","49.3919","12.6853","499.0","2017-12","56.6",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-01","18.4",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-02","19.9",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-03","37.5",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-04","54.6",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-05","72.0",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-06","109.4",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-07","95.6",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-08","104.7",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-09","51.2",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-10","48.7",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-11","46.5",",,,E"
"GME00123382","HARBURG, GM","48.7928","10.7075","502.0","2017-12","44.4",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-01","29.1",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-02","21.5",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-03","38.6",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-04","37.1",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-05","51.2",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-06","123.7",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-07","142.5",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-08","22.7",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-09","16.5",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-10","81.2",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-11","56.9",",,,E"
"GME00123142","GRUNOW, GM","53.3167","13.9358","56.0","2017-12","25.6",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-01","42.4",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-02","47.7",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-03","48.3",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-04","38.4",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-05","32.6",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-06","105.0",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-07","72.3",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-08","109.0",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-09","119.6",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-10","89.1",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-11","77.2",",,,E"
"GME00130906","SCHONHAGEN OSTSEEBAD, GM","54.6408","10.0244","2.0","2017-12","73.1",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-01","54.0",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-02","39.9",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-03","46.6",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-04","33.4",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-05","31.6",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-06","105.3",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-07","157.8",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-08","77.2",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-09","74.8",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-10","63.3",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-11","72.0",",,,E"
"GME00102244","HANNOVER, GM","52.4656","9.6794","55.0","2017-12","65.9",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-01","20.2",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-02","41.9",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-03","59.3",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-04","36.2",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-05","85.3",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-06","91.0",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-07","112.0",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-08","59.5",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-09","56.7",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-10","68.7",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-11","79.4",",,,E"
"GME00124474","KIRCHBERG JAGST HERBOLDSHAUSEN, GM","49.1814","9.9808","426.0","2017-12","71.8",",,,E"
"NLE00102100","SCHAESBERG, NL","50.9","6.0167","140.0","2017-01","59.0",",,,E"
"NLE00102100","SCHAESBERG, NL","50.9","6.0167","140.0","2017-02","78.7",",,,E"
"NLE00102100","SCHAESBERG, NL","50.9","6.0167","140.0","2017-03","77.0",",,,E"
"NLE00102100","SCHAESBERG, NL","50.9","6.0167","140.0","2017-04","18.4",",,,E"
